category,price,discount,quantity,payment_method,region,returned,total_amount,shipping_cost,profit_margin,customer_age,customer_gender,delivery_days,order_year,order_month,order_day_of_week
Fashion,64.27,0.15,1,COD,South,0,54.63,5.61,13.51,47,Male,4,2024,12,4
Toys,27.11,0.1,1,COD,South,0,24.4,6.19,3.57,58,Male,6,2023,11,6
Fashion,113.72,0.0,1,PayPal,West,0,113.72,7.83,31.97,21,Female,5,2025,2,1
Home,173.95,0.0,1,Debit Card,West,0,173.95,7.96,40.75,47,Female,4,2023,11,6
Fashion,17.04,0.05,1,Credit Card,North,0,16.19,4.96,0.71,53,Other,5,2025,3,6
Grocery,15.32,0.0,1,Credit Card,West,0,15.32,4.66,-3.43,61,Female,4,2024,6,1
Grocery,50.28,0.05,1,Credit Card,South,0,47.77,7.09,-3.27,41,Female,5,2024,2,1
Home,261.92,0.0,3,Debit Card,East,0,785.76,10.43,209.58,38,Female,5,2024,5,3
Toys,13.19,0.15,2,UPI,South,0,22.42,5.17,3.8,35,Male,5,2025,8,6
Fashion,63.56,0.2,2,Credit Card,West,0,101.7,7.19,28.4,51,Male,5,2023,12,6
Home,12.15,0.1,1,Credit Card,South,0,10.94,1.77,1.29,39,Female,5,2024,6,4
Sports,34.3,0.0,1,Debit Card,Central,0,34.3,3.52,6.77,56,Female,3,2025,8,1
Fashion,30.04,0.0,1,Credit Card,East,0,30.04,5.71,4.8,26,Male,7,2023,12,1
Fashion,31.0,0.0,3,Debit Card,North,0,93.0,5.61,26.94,69,Female,3,2024,5,2
Grocery,28.74,0.0,1,Credit Card,North,0,28.74,4.85,-2.55,18,Male,4,2023,11,6
Fashion,227.09,0.1,4,Wallet,East,0,817.52,11.12,275.01,40,Male,6,2024,10,2
Electronics,247.15,0.0,2,Credit Card,East,0,494.3,9.91,49.41,40,Female,5,2024,3,2
Sports,58.64,0.0,1,Credit Card,South,0,58.64,5.19,12.4,25,Male,5,2024,4,0
Fashion,11.93,0.0,3,Credit Card,West,0,35.79,6.76,5.77,20,Female,4,2025,6,6
Home,45.11,0.0,2,Debit Card,East,0,90.22,6.31,18.95,20,Male,6,2024,6,2
Electronics,98.95,0.0,1,COD,West,0,98.95,8.81,3.06,54,Male,4,2024,1,1
Electronics,188.24,0.0,1,UPI,South,0,188.24,6.62,15.97,42,Male,5,2023,12,2
Home,191.13,0.3,1,PayPal,South,0,133.79,5.71,31.75,47,Male,5,2025,5,5
Fashion,6.09,0.0,1,Debit Card,South,0,6.09,3.86,-1.73,49,Female,4,2023,11,4
Home,280.14,0.05,3,Debit Card,South,0,798.4,7.57,215.98,56,Male,4,2024,11,0
Grocery,17.89,0.1,1,Wallet,West,0,16.1,2.72,-1.43,54,Female,4,2025,6,1
Home,70.54,0.0,1,Credit Card,West,0,70.54,8.5,11.25,18,Male,5,2024,1,6
Beauty,21.26,0.0,1,UPI,North,0,21.26,4.99,4.58,57,Male,4,2024,4,6
Electronics,87.49,0.05,2,Debit Card,East,0,166.23,8.12,11.83,35,Male,7,2025,8,5
Grocery,20.87,0.0,1,Credit Card,East,0,20.87,3.23,-1.56,67,Male,5,2024,7,0
Toys,31.92,0.1,1,COD,North,0,28.73,5.53,5.96,27,Other,4,2025,6,6
Beauty,14.64,0.05,2,Credit Card,North,0,27.82,3.98,8.54,31,Female,3,2024,12,1
Fashion,19.85,0.2,1,Credit Card,South,0,15.88,2.26,3.3,66,Male,5,2024,6,4
Home,125.68,0.1,1,Credit Card,West,0,113.11,5.67,26.0,33,Female,5,2024,3,5
Fashion,24.16,0.0,1,UPI,North,0,24.16,6.04,2.42,28,Male,4,2024,5,6
Grocery,17.03,0.1,1,COD,Central,0,15.33,3.86,-2.63,43,Female,5,2023,9,2
Home,174.18,0.0,1,Credit Card,East,0,174.18,8.3,40.47,42,Male,5,2024,7,5
Home,515.18,0.0,2,UPI,East,0,1030.36,10.79,277.71,19,Male,6,2025,2,1
Electronics,191.37,0.15,1,Wallet,North,0,162.66,8.93,10.59,47,Female,5,2023,9,3
Fashion,7.83,0.0,1,Debit Card,East,0,7.83,2.72,0.02,29,Male,6,2025,3,3
Sports,222.61,0.0,1,PayPal,Central,0,222.61,6.59,60.19,38,Female,4,2024,7,1
Beauty,3.23,0.2,1,Credit Card,Central,0,2.58,4.12,-2.96,59,Male,6,2025,3,6
Fashion,34.17,0.0,2,Debit Card,East,0,68.34,4.68,19.24,64,Male,5,2023,12,5
Fashion,19.62,0.1,1,PayPal,South,0,17.66,3.51,2.67,43,Female,5,2025,4,0
Fashion,30.97,0.1,1,COD,East,0,27.87,6.56,3.19,55,Male,8,2024,9,4
Electronics,112.32,0.0,1,Credit Card,East,1,112.32,6.33,7.15,23,Female,5,2025,7,3
Grocery,15.78,0.0,1,Credit Card,North,0,15.78,3.5,-2.24,68,Male,3,2025,2,6
Sports,91.09,0.0,1,COD,Central,0,91.09,6.4,20.93,28,Female,4,2024,6,2
Grocery,7.82,0.0,1,COD,Central,0,7.82,2.68,-2.05,25,Male,5,2024,5,6
Home,153.79,0.2,1,Credit Card,East,0,123.03,6.19,28.26,45,Female,6,2025,7,6
Toys,3.71,0.0,1,Debit Card,East,0,3.71,0.98,0.5,24,Female,6,2024,5,4
Fashion,100.99,0.15,1,Credit Card,Central,0,85.84,5.22,24.82,26,Male,7,2025,2,5
Home,89.75,0.1,1,Debit Card,East,0,80.78,7.7,14.92,18,Male,6,2023,11,3
Fashion,52.03,0.0,1,Debit Card,East,0,52.03,4.78,13.43,68,Female,5,2024,1,4
Toys,8.37,0.0,1,Credit Card,East,0,8.37,2.53,0.82,53,Male,8,2024,7,4
Home,481.12,0.05,3,Debit Card,East,0,1371.19,10.54,373.39,41,Male,7,2025,8,6
Beauty,17.71,0.05,4,UPI,West,0,67.3,5.3,24.98,41,Female,4,2025,8,4
Toys,6.05,0.0,1,Credit Card,South,0,6.05,3.53,-1.11,28,Male,4,2024,11,4
Sports,27.03,0.0,2,PayPal,South,0,54.06,5.48,10.74,41,Male,6,2024,5,3
Grocery,5.28,0.0,1,Credit Card,West,0,5.28,2.8,-2.38,64,Female,5,2024,11,2
Home,205.05,0.0,1,COD,Central,0,205.05,7.38,50.03,47,Female,5,2024,2,2
Home,58.47,0.0,1,PayPal,East,0,58.47,6.35,10.02,40,Female,9,2024,2,0
Beauty,5.11,0.0,1,COD,East,0,5.11,2.57,-0.27,69,Female,5,2024,5,1
Home,88.0,0.0,1,COD,South,0,88.0,7.04,17.6,69,Female,7,2024,10,0
Home,41.76,0.0,1,Credit Card,North,0,41.76,5.75,5.94,30,Female,4,2024,10,6
Fashion,129.75,0.0,1,Credit Card,East,0,129.75,7.23,38.18,44,Male,5,2024,9,2
Toys,11.18,0.0,1,PayPal,East,0,11.18,2.8,1.67,42,Female,5,2025,6,2
Beauty,12.28,0.0,3,Debit Card,West,0,36.84,6.47,10.11,44,Female,5,2024,11,4
Beauty,17.57,0.0,2,COD,North,0,35.14,3.88,11.93,21,Female,5,2025,8,5
Fashion,6.43,0.0,1,Credit Card,East,0,6.43,3.05,-0.8,41,Female,5,2023,10,2
Fashion,42.22,0.05,2,PayPal,West,0,80.22,6.48,21.6,43,Female,5,2025,8,2
Fashion,217.7,0.1,2,PayPal,East,0,391.86,9.42,127.73,48,Male,5,2024,12,1
Home,65.34,0.0,1,UPI,North,0,65.34,6.13,12.17,61,Male,5,2024,5,2
Electronics,939.07,0.1,1,Credit Card,South,0,845.16,11.0,90.42,49,Female,4,2024,9,6
Grocery,2.71,0.0,1,COD,West,0,2.71,1.24,-1.02,67,Male,4,2024,4,6
Grocery,12.74,0.0,1,Wallet,Central,0,12.74,3.11,-2.09,66,Female,3,2024,9,3
Sports,28.26,0.0,1,UPI,South,0,28.26,5.49,2.99,45,Male,6,2025,7,6
Fashion,108.92,0.05,1,Credit Card,Central,0,103.47,9.22,26.99,29,Male,4,2024,6,3
Home,179.93,0.1,3,Debit Card,Central,0,485.81,8.82,127.21,48,Female,4,2024,8,0
Sports,214.53,0.2,1,Credit Card,North,0,171.62,6.0,45.49,23,Male,4,2024,12,1
Fashion,62.97,0.0,1,Credit Card,West,0,62.97,8.35,13.69,59,Female,5,2024,8,3
Beauty,30.35,0.0,1,PayPal,North,0,30.35,4.91,8.75,51,Male,5,2025,6,0
Grocery,10.9,0.0,1,COD,East,0,10.9,4.56,-3.69,22,Female,7,2025,4,4
Home,113.85,0.0,2,Credit Card,Central,0,227.7,8.02,55.74,37,Female,5,2025,6,0
Beauty,40.43,0.0,1,Debit Card,West,0,40.43,6.94,11.25,47,Male,4,2024,7,1
Grocery,12.2,0.05,1,Debit Card,South,0,11.59,2.53,-1.6,59,Male,6,2024,2,4
Fashion,32.88,0.05,2,Debit Card,Central,0,62.47,5.61,16.25,69,Male,3,2025,4,4
Sports,130.91,0.0,2,Debit Card,Central,0,261.82,9.17,69.38,45,Male,4,2025,2,1
Sports,336.82,0.0,1,Debit Card,North,0,336.82,8.78,92.27,67,Male,3,2023,11,2
Grocery,32.65,0.1,4,UPI,West,0,117.54,7.49,1.91,57,Female,7,2025,3,6
Toys,9.74,0.05,1,COD,North,0,9.25,2.69,1.01,31,Female,4,2024,12,2
Sports,58.11,0.05,1,Debit Card,South,0,55.2,6.58,9.98,64,Female,4,2024,4,5
Beauty,80.37,0.0,1,Debit Card,East,0,80.37,6.68,29.49,21,Female,6,2025,3,1
Fashion,18.03,0.0,1,Credit Card,North,0,18.03,5.76,0.55,18,Female,6,2025,8,0
Sports,23.44,0.0,1,Debit Card,East,0,23.44,4.56,2.47,40,Male,5,2024,2,3
Fashion,36.82,0.1,4,PayPal,North,0,132.55,7.84,38.55,30,Male,5,2024,10,3
Home,87.75,0.0,1,COD,South,0,87.75,6.39,18.18,50,Other,5,2024,12,6
Sports,88.05,0.05,4,Credit Card,West,0,334.59,8.38,92.0,31,Female,5,2024,2,3
Sports,13.19,0.0,1,Debit Card,West,0,13.19,4.66,-0.7,63,Male,4,2025,6,6
Home,40.43,0.0,5,COD,East,0,202.15,8.55,48.05,35,Male,6,2023,11,2
Fashion,84.78,0.0,1,COD,South,0,84.78,7.34,22.33,19,Male,4,2024,8,3
Home,68.84,0.0,2,Credit Card,South,0,137.68,6.49,32.06,22,Female,6,2023,10,1
Fashion,127.11,0.05,1,Credit Card,North,0,120.75,7.18,35.08,67,Female,5,2024,1,0
Fashion,46.36,0.0,3,Debit Card,East,0,139.08,7.67,41.01,54,Female,7,2024,12,5
Fashion,6.06,0.2,1,Credit Card,West,0,4.85,2.77,-1.07,20,Female,5,2024,4,5
Sports,386.05,0.0,1,UPI,South,0,386.05,8.72,107.1,36,Male,4,2024,7,1
Home,60.21,0.0,1,COD,North,0,60.21,4.95,11.91,58,Male,3,2025,5,5
Home,70.61,0.1,1,PayPal,Central,0,63.55,6.0,11.79,44,Female,4,2024,4,3
Grocery,32.8,0.0,1,Credit Card,South,0,32.8,6.15,-3.53,52,Female,4,2025,7,3
Sports,216.88,0.1,2,COD,South,0,390.38,8.88,108.23,46,Female,4,2023,10,3
Home,162.11,0.15,1,Credit Card,North,0,137.79,6.31,32.27,55,Male,4,2023,11,0
Home,11.35,0.0,3,Debit Card,South,0,34.05,4.24,5.29,39,Female,6,2025,7,2
Toys,2.07,0.05,1,Credit Card,South,0,1.97,2.31,-1.52,61,Male,5,2025,7,6
Electronics,113.8,0.0,1,Debit Card,Central,0,113.8,6.47,7.19,49,Female,5,2024,5,4
Sports,151.37,0.05,1,Credit Card,East,0,143.8,7.87,35.27,55,Male,5,2024,12,5
Electronics,635.5,0.05,1,PayPal,North,0,603.72,9.16,63.29,41,Male,5,2024,4,4
Electronics,132.75,0.0,5,PayPal,Central,0,663.75,9.61,70.04,35,Male,3,2025,1,0
Grocery,2.08,0.15,3,COD,West,0,5.3,3.02,-2.6,47,Male,5,2024,4,4
Home,83.28,0.3,1,Credit Card,West,1,58.3,6.53,9.79,48,Male,5,2025,8,5
Fashion,134.98,0.0,1,UPI,South,0,134.98,7.78,39.46,41,Female,5,2024,2,1
Toys,16.62,0.0,1,Debit Card,North,0,16.62,4.04,2.61,47,Female,3,2024,1,2
Grocery,18.38,0.1,1,Credit Card,South,0,16.54,4.27,-2.95,65,Male,5,2025,6,1
Electronics,450.66,0.0,1,COD,West,0,450.66,9.6,44.48,21,Male,5,2024,4,1
Electronics,675.7,0.0,1,COD,South,0,675.7,8.21,72.87,68,Female,5,2025,8,1
Toys,83.59,0.0,2,COD,South,1,167.18,7.87,59.0,58,Female,5,2024,12,0
Beauty,99.21,0.05,1,COD,Central,0,94.25,7.73,34.68,56,Female,4,2024,2,5
Grocery,11.23,0.0,1,Debit Card,West,0,11.23,3.22,-2.32,28,Other,5,2024,7,6
Sports,49.89,0.0,2,Credit Card,West,0,99.78,4.34,25.59,25,Other,4,2025,1,4
Home,214.34,0.0,1,PayPal,South,0,214.34,8.8,51.22,27,Male,6,2024,5,2
Electronics,444.09,0.0,4,Credit Card,West,0,1776.36,13.04,200.12,55,Male,6,2024,4,5
Home,211.59,0.15,1,Credit Card,East,0,179.85,8.16,42.2,64,Female,6,2025,8,0
Toys,9.01,0.0,1,PayPal,West,0,9.01,1.17,2.43,54,Female,5,2024,4,1
Fashion,48.02,0.0,1,Credit Card,East,0,48.02,6.23,10.58,50,Female,6,2025,4,4
Sports,30.14,0.1,1,COD,South,0,27.13,5.47,2.67,60,Male,4,2023,11,4
Fashion,17.19,0.0,2,Credit Card,East,0,34.38,6.08,5.95,57,Male,6,2024,6,3
Home,70.67,0.0,1,Credit Card,West,0,70.67,6.3,13.49,27,Other,6,2024,12,0
Electronics,452.89,0.0,4,UPI,East,0,1811.56,10.87,206.52,29,Female,6,2024,8,4
Home,57.81,0.0,1,Credit Card,West,0,57.81,6.7,9.49,65,Female,5,2024,8,4
Beauty,12.76,0.1,1,Debit Card,North,0,11.48,5.24,-0.07,54,Female,6,2023,10,2
Beauty,42.32,0.0,1,Credit Card,West,0,42.32,6.59,12.45,33,Male,4,2025,4,4
Home,332.0,0.0,1,Credit Card,East,0,332.0,8.29,84.67,67,Female,7,2025,7,3
Home,251.28,0.0,1,PayPal,Central,0,251.28,8.75,61.61,49,Female,3,2024,9,1
Fashion,15.05,0.0,2,UPI,South,0,30.1,5.04,5.5,29,Male,5,2025,1,6
Toys,14.04,0.0,1,Debit Card,North,0,14.04,3.4,2.22,30,Male,4,2024,1,3
Toys,25.89,0.2,1,PayPal,West,0,20.71,5.25,3.03,25,Male,7,2024,5,0
Home,173.98,0.0,1,COD,West,0,173.98,7.86,40.85,18,Female,7,2023,11,4
Home,76.57,0.05,1,UPI,Central,0,72.74,5.92,14.45,63,Male,3,2025,5,3
Beauty,16.37,0.0,4,COD,South,0,65.48,4.83,24.64,51,Female,4,2024,12,6
Beauty,24.1,0.0,1,Credit Card,East,0,24.1,3.85,7.0,20,Male,5,2024,1,5
Sports,121.43,0.0,2,Credit Card,Central,0,242.86,8.61,64.25,56,Male,4,2025,8,0
Fashion,8.75,0.0,3,UPI,South,1,26.25,6.02,3.17,40,Male,7,2025,4,2
Toys,22.35,0.15,1,Credit Card,North,0,19.0,2.22,5.38,48,Male,6,2023,11,6
Fashion,40.3,0.0,1,UPI,North,0,40.3,3.66,10.44,38,Female,3,2024,9,2
Home,15.1,0.05,1,COD,West,0,14.34,4.75,-0.73,37,Male,5,2024,9,0
Electronics,69.97,0.0,1,Credit Card,East,0,69.97,8.51,-0.11,34,Male,6,2024,10,1
Toys,6.37,0.05,1,UPI,Central,0,6.05,3.73,-1.31,27,Male,7,2023,11,2
Sports,53.21,0.1,3,COD,East,0,143.67,8.3,34.8,28,Female,5,2024,7,2
Fashion,75.33,0.0,1,Debit Card,Central,0,75.33,6.17,20.2,68,Female,4,2024,10,1
Toys,9.43,0.0,1,Wallet,South,0,9.43,2.59,1.18,28,Female,4,2025,7,1
Sports,151.74,0.0,2,Credit Card,South,1,303.48,8.62,82.42,52,Male,5,2023,10,6
Home,100.69,0.0,1,Credit Card,East,0,100.69,6.44,21.75,32,Female,5,2023,11,5
Grocery,4.09,0.0,1,Credit Card,East,0,4.09,3.74,-3.41,23,Female,5,2024,10,5
Fashion,78.78,0.0,2,Credit Card,North,0,157.56,6.89,48.26,34,Female,4,2025,4,1
Electronics,466.28,0.0,5,Credit Card,North,0,2331.4,11.6,268.17,51,Female,6,2024,3,6
Sports,13.61,0.05,1,PayPal,South,0,12.93,4.16,-0.28,61,Male,4,2023,10,5
Sports,140.57,0.3,2,Debit Card,North,0,196.8,8.95,50.09,19,Female,5,2024,10,6
Electronics,408.91,0.15,1,COD,South,0,347.57,8.15,33.56,34,Male,5,2024,1,0
Toys,11.26,0.15,3,Credit Card,Central,0,28.71,5.17,6.31,69,Female,3,2024,1,2
Toys,21.52,0.0,1,UPI,South,0,21.52,6.21,2.4,42,Male,4,2025,7,4
Grocery,3.16,0.0,1,Credit Card,East,0,3.16,1.9,-1.65,47,Male,5,2024,5,5
Electronics,337.97,0.05,1,Debit Card,West,0,321.07,8.56,29.97,69,Male,5,2024,2,1
Beauty,7.64,0.15,1,Debit Card,North,1,6.49,2.16,0.76,29,Female,3,2024,8,3
Fashion,10.89,0.0,2,Debit Card,South,0,21.78,3.93,3.69,28,Female,5,2024,10,3
Home,39.51,0.0,1,Credit Card,South,0,39.51,5.28,5.78,44,Female,6,2024,11,2
Fashion,11.36,0.0,1,Debit Card,Central,0,11.36,2.56,1.42,19,Female,3,2025,7,1
Home,27.39,0.0,3,UPI,East,0,82.17,6.45,16.56,33,Male,5,2024,1,6
Electronics,748.09,0.0,1,Wallet,South,0,748.09,9.78,79.99,69,Female,5,2025,3,0
Fashion,117.77,0.0,1,PayPal,West,0,117.77,6.64,34.58,40,Female,4,2023,10,2
Electronics,480.47,0.05,1,UPI,East,0,456.45,9.18,45.59,40,Female,5,2024,2,1
Home,210.73,0.1,2,Credit Card,West,0,379.31,8.89,97.32,29,Female,5,2025,4,1
Fashion,26.95,0.1,1,COD,South,0,24.26,3.9,4.59,52,Male,5,2025,4,1
Beauty,22.24,0.0,1,Credit Card,East,0,22.24,4.83,5.18,36,Male,6,2024,2,3
Home,231.97,0.05,2,Credit Card,West,0,440.74,9.58,113.83,67,Male,5,2024,3,0
Fashion,38.02,0.0,1,UPI,North,0,38.02,5.89,7.42,40,Other,3,2025,5,5
Electronics,484.02,0.1,1,UPI,West,0,435.62,10.21,42.06,64,Female,4,2025,7,4
Sports,64.15,0.0,1,PayPal,West,0,64.15,5.61,13.64,34,Male,4,2025,7,4
Beauty,13.41,0.0,1,Debit Card,West,0,13.41,3.75,2.28,30,Female,4,2025,3,5
Electronics,659.86,0.15,3,Debit Card,Central,0,1682.64,11.34,190.58,29,Male,3,2024,7,5
Grocery,6.33,0.15,1,Credit Card,South,0,5.38,3.02,-2.59,47,Male,4,2023,10,6
Sports,73.47,0.15,5,PayPal,West,0,312.25,8.42,85.26,64,Male,6,2025,1,2
Fashion,10.63,0.05,1,Debit Card,North,0,10.1,4.13,-0.6,46,Female,3,2024,12,1
Toys,16.03,0.05,1,UPI,North,0,15.23,6.77,-0.68,24,Male,4,2023,11,1
Grocery,13.25,0.0,2,Credit Card,Central,0,26.5,6.17,-4.05,27,Male,5,2024,3,1
Beauty,15.14,0.15,1,Debit Card,East,1,12.87,3.99,1.8,68,Female,6,2024,8,3
Grocery,14.7,0.0,1,Credit Card,South,0,14.7,5.16,-3.98,63,Female,5,2024,9,3
Electronics,239.22,0.1,2,Credit Card,Central,0,430.6,10.4,41.27,43,Other,3,2024,6,3
Grocery,8.32,0.1,3,Credit Card,Central,0,22.46,5.36,-3.56,66,Female,3,2025,7,5
Electronics,228.52,0.0,1,Credit Card,Central,0,228.52,8.18,19.24,48,Female,4,2024,3,6
Sports,203.03,0.1,1,Debit Card,South,0,182.73,7.94,46.88,43,Female,6,2024,6,2
Fashion,68.96,0.15,1,Credit Card,South,0,58.62,6.45,14.07,53,Male,5,2025,1,6
Electronics,248.26,0.0,2,COD,North,0,496.52,8.94,50.64,33,Male,4,2024,10,1
Grocery,14.4,0.0,1,Credit Card,Central,0,14.4,5.95,-4.8,24,Other,3,2025,3,6
Electronics,614.09,0.2,1,Credit Card,East,0,491.27,9.91,49.04,58,Female,8,2024,1,2
Toys,13.97,0.0,1,Wallet,East,0,13.97,4.12,1.47,20,Male,5,2024,9,4
Fashion,96.45,0.0,1,Credit Card,West,0,96.45,8.43,25.33,39,Female,5,2025,2,6
Sports,29.17,0.1,1,Credit Card,South,1,26.25,5.04,2.84,41,Male,5,2023,10,2
Fashion,49.19,0.0,4,Credit Card,East,0,196.76,7.67,61.2,56,Other,7,2024,5,6
Beauty,13.94,0.05,1,Debit Card,South,0,13.24,4.16,1.8,62,Male,5,2024,12,1
Toys,4.06,0.15,1,Debit Card,South,0,3.45,0.69,0.69,26,Female,4,2024,2,1
Beauty,57.47,0.0,1,COD,North,0,57.47,5.66,20.2,61,Male,3,2024,10,3
Fashion,38.07,0.0,1,Credit Card,North,0,38.07,5.94,7.38,35,Male,3,2024,8,4
Fashion,43.23,0.1,1,PayPal,South,0,38.91,5.91,7.71,43,Female,5,2025,4,4
Electronics,286.88,0.0,1,Debit Card,South,0,286.88,8.14,26.29,66,Female,4,2023,11,1
Toys,17.39,0.0,2,Debit Card,North,0,34.78,3.8,10.11,23,Female,5,2025,5,4
Beauty,24.6,0.05,1,Credit Card,South,0,23.37,5.96,4.56,54,Female,4,2024,2,2
Home,280.2,0.2,3,Credit Card,West,0,672.48,8.46,179.83,55,Female,4,2025,6,4
Fashion,150.12,0.0,1,Credit Card,Central,0,150.12,7.81,44.73,60,Female,7,2025,1,6
Home,137.18,0.05,1,UPI,West,0,130.32,8.31,28.18,46,Female,4,2023,12,6
Beauty,14.55,0.05,1,Credit Card,Central,0,13.82,4.95,1.27,47,Female,3,2024,5,2
Electronics,285.19,0.1,1,COD,West,0,256.67,8.12,22.68,53,Female,5,2025,1,6
Home,169.8,0.0,1,COD,South,0,169.8,8.89,38.65,61,Female,4,2025,4,1
Fashion,42.03,0.1,1,COD,West,0,37.83,5.98,7.26,31,Female,6,2025,3,3
Sports,39.69,0.0,1,Debit Card,North,0,39.69,5.79,6.12,33,Male,4,2024,2,6
Beauty,25.88,0.05,1,UPI,South,0,24.59,6.65,4.42,45,Male,6,2024,9,0
Fashion,112.99,0.0,1,Credit Card,East,0,112.99,5.73,33.82,66,Female,6,2024,10,1
Electronics,86.61,0.05,1,COD,East,0,82.28,6.81,3.06,67,Female,5,2025,5,4
Fashion,8.62,0.1,1,PayPal,North,0,7.76,3.22,-0.5,55,Male,4,2025,5,6
Electronics,1249.64,0.0,1,UPI,South,0,1249.64,9.52,140.44,52,Female,4,2025,3,3
Beauty,42.84,0.05,1,Debit Card,North,0,40.7,5.94,12.38,62,Female,3,2024,7,5
Electronics,222.88,0.2,1,Debit Card,East,0,178.3,8.61,12.79,23,Female,6,2024,1,1
Home,13.85,0.2,2,Debit Card,East,0,22.16,6.12,0.08,54,Male,6,2025,2,5
Beauty,69.46,0.0,1,Credit Card,South,0,69.46,8.32,22.94,50,Male,4,2024,3,3
Toys,33.09,0.0,2,Debit Card,Central,0,66.18,5.99,20.48,19,Male,3,2023,10,2
Fashion,50.97,0.05,1,COD,East,0,48.42,3.55,13.4,36,Female,7,2025,7,4
Fashion,82.26,0.0,1,PayPal,North,0,82.26,6.81,21.98,49,Male,7,2025,5,4
Electronics,371.77,0.0,2,Debit Card,South,0,743.54,10.95,78.27,31,Male,5,2024,2,5
Home,157.49,0.0,1,UPI,West,0,157.49,7.08,37.02,31,Female,4,2023,10,5
Sports,241.05,0.0,3,Credit Card,South,0,723.15,10.16,206.78,38,Male,4,2025,7,0
Sports,61.33,0.3,1,Debit Card,West,0,42.93,4.34,8.54,62,Female,4,2025,7,4
Fashion,41.93,0.0,3,PayPal,West,0,125.79,6.75,37.28,33,Male,5,2024,4,5
Electronics,543.71,0.0,1,COD,East,1,543.71,9.36,55.89,38,Female,5,2024,3,3
Home,51.6,0.0,4,Credit Card,East,0,206.4,8.46,49.33,64,Male,7,2024,9,1
Electronics,348.98,0.0,1,Debit Card,South,0,348.98,7.88,34.0,28,Female,5,2024,9,2
Toys,10.47,0.0,3,Credit Card,Central,0,31.41,6.34,6.22,39,Male,4,2024,4,6
Electronics,66.93,0.0,1,Debit Card,North,0,66.93,8.37,-0.34,30,Male,4,2024,8,2
Sports,26.52,0.2,1,Credit Card,Central,0,21.22,3.19,3.18,49,Male,4,2025,5,2
Electronics,89.14,0.0,1,PayPal,North,0,89.14,6.59,4.11,59,Male,3,2023,12,3
Toys,17.66,0.1,2,UPI,North,0,31.79,3.21,9.51,23,Other,4,2024,12,2
Beauty,6.13,0.0,1,COD,East,0,6.13,2.99,-0.23,20,Female,6,2024,1,0
Fashion,43.47,0.0,1,PayPal,West,0,43.47,4.63,10.58,33,Male,4,2024,3,6
Home,184.32,0.0,1,Wallet,South,0,184.32,6.92,44.69,29,Female,4,2024,7,1
Sports,108.32,0.15,1,Credit Card,East,0,92.07,7.18,20.44,25,Male,6,2024,5,2
Fashion,72.98,0.05,1,Credit Card,North,0,69.33,5.78,18.49,21,Female,3,2025,6,5
Grocery,9.9,0.05,2,Wallet,North,0,18.81,5.31,-3.81,28,Male,3,2024,1,4
Home,186.43,0.0,2,COD,Central,0,372.86,7.7,96.7,41,Male,3,2024,12,6
Toys,32.84,0.1,1,Debit Card,East,0,29.56,4.08,7.74,38,Male,6,2023,11,2
Home,48.02,0.0,1,Debit Card,North,0,48.02,6.02,7.43,67,Female,4,2023,11,3
Home,265.59,0.0,1,Debit Card,East,0,265.59,10.56,63.81,44,Female,6,2024,5,3
Home,372.54,0.0,2,Credit Card,Central,0,745.08,9.23,199.39,62,Male,3,2025,4,4
Home,183.02,0.15,1,UPI,North,0,155.57,9.47,34.09,35,Female,4,2024,12,2
Sports,359.14,0.0,1,Debit Card,North,0,359.14,7.55,100.19,25,Female,3,2024,2,5
Toys,3.32,0.1,2,Credit Card,North,0,5.98,3.82,-1.43,56,Other,3,2024,8,1
Toys,5.2,0.0,1,UPI,North,0,5.2,3.47,-1.39,37,Male,4,2023,11,1
Electronics,807.63,0.05,1,Credit Card,East,0,767.25,11.39,80.68,55,Male,5,2025,1,4
Toys,2.62,0.2,1,UPI,North,0,2.1,1.82,-0.98,57,Female,5,2024,4,1
Fashion,48.6,0.05,1,Debit Card,Central,0,46.17,4.08,12.08,61,Male,3,2023,10,0
Electronics,151.73,0.05,3,Debit Card,West,0,432.43,9.1,42.79,66,Female,6,2024,10,3
Fashion,34.85,0.05,2,Credit Card,West,0,66.22,5.15,18.03,33,Male,4,2024,6,2
Fashion,29.01,0.0,1,Credit Card,South,0,29.01,6.29,3.86,35,Female,4,2023,9,4
Toys,6.1,0.2,1,Credit Card,North,0,4.88,1.48,0.47,64,Male,3,2025,4,0
Sports,96.67,0.0,1,PayPal,West,0,96.67,5.43,23.57,68,Male,5,2024,9,2
Electronics,123.56,0.0,1,Credit Card,North,0,123.56,6.4,8.43,42,Female,4,2024,3,4
Fashion,30.71,0.0,1,UPI,Central,0,30.71,5.17,5.58,23,Male,3,2025,5,4
Fashion,77.35,0.1,1,Credit Card,North,0,69.61,5.66,18.7,48,Female,4,2024,9,1
Beauty,30.12,0.15,1,UPI,North,0,25.6,3.2,8.32,41,Male,4,2024,11,4
Beauty,28.69,0.0,1,Wallet,North,0,28.69,3.25,9.66,50,Female,4,2025,5,1
Sports,78.2,0.0,2,Credit Card,West,0,156.4,6.2,40.72,52,Male,6,2024,4,4
Grocery,3.75,0.0,1,Credit Card,North,0,3.75,2.56,-2.26,32,Female,6,2024,7,0
Home,87.6,0.0,1,UPI,South,0,87.6,5.72,18.81,54,Female,5,2024,3,1
